cmd_x,cmd_y,odom_x,odom_y,odom_filter_x,odom_filter_y,ground_x,ground_y
0.0975777509358162,0.28796979137039,0.137808937075338,0.244387355660027,0.173050086961696,0.227956422071713,5.53E-02,6.57E-01
0.0907743776375671,0.29263996032894,0.133333160753413,0.251232863333021,0.172057091135771,0.230419427914529,5.53E-02,6.57E-01
0.0837376544322345,0.296951541851917,0.128577443745597,0.257759277785372,0.168142603196088,0.240305827695255,5.53E-02,6.57E-01
0.0764903508955904,0.300890756516586,0.12345262507758,0.264104271085873,0.164247820704246,0.24854123096422,5.53E-02,6.57E-01
0.0690511896807128,0.304448049983843,0.117932952586289,0.270276950805666,0.161979590805209,0.25285221032104,5.53E-02,6.57E-01
0.0614384488690194,0.307615038745198,0.112218049458565,0.276020869113387,0.158009000664906,0.259980161575325,5.53E-02,6.57E-01
0.0536502268833942,0.310391302249919,0.106184660148,0.281479691649805,0.150539716037035,0.27130972658974,5.53E-02,6.57E-01
0.0457551648261912,0.31275137989764,0.0998588962545582,0.286623805763831,0.148812670922683,0.27359116263632,5.53E-02,6.57E-01
0.0377493958344687,0.314699502477308,0.0932528756856937,0.29146301215383,0.143817923859999,0.28001287015671,5.53E-02,6.57E-01
0.0296391048079478,0.316233475713746,0.0864029321361425,0.295965711844435,0.138302340409458,0.286356337986135,5.53E-02,6.57E-01
0.021459843902281,0.317345007885298,0.0790423349191054,0.300285719124496,0.129647898736991,0.295106822589215,5.53E-02,6.57E-01
0.0132410427369636,0.318030434043149,0.0718120662686388,0.30403351107643,0.126738244922103,0.297853641497721,5.53E-02,6.57E-01
0.00499995653485524,0.318289167764288,0.0646648817819712,0.307292123350174,0.119463364699436,0.303952892572442,5.53E-02,6.57E-01
-0.00325292195250648,0.318120616353014,0.0569716062731858,0.310339375976672,0.113450912334206,0.30847492485273,5.53E-02,6.57E-01
-0.0114984084582762,0.317523545386203,0.0495098449620979,0.312855263595138,0.102150039529216,0.316113774010938,5.53E-02,6.57E-01
-0.0196694182326941,0.316503212607974,0.0415473097302089,0.315108580810728,0.0951975271992442,0.320066846079221,5.53E-02,6.57E-01
-0.0277907708273894,0.315059179276541,0.0333222519616392,0.316992679440466,0.0876590672983895,0.323937765622475,5.53E-02,6.57E-01
-0.0358222377471894,0.313197324512305,0.0252282653224034,0.318425672050691,0.0858569116568839,0.324791406745025,5.53E-02,6.57E-01
-0.0437611987445773,0.310917899634489,0.0170533802223377,0.319444482967737,0.0757888635374364,0.329082414334142,5.53E-02,6.57E-01
-0.0515713864590913,0.308229663337576,0.00895761181433181,0.320033539998094,0.0675880404488551,0.332018830132813,5.53E-02,6.57E-01
-0.0592096179679541,0.305148761380881,0.000945884736323115,0.320215287449666,0.0580771501510132,0.334837729143642,5.53E-02,6.57E-01
-0.0666949088453395,0.301669147193548,-0.00716871630181842,0.319993769774809,0.049455457770421,0.336837904216718,5.53E-02,6.57E-01
-0.0739927520419502,0.29780457137735,-0.0154618712707333,0.319329936051105,0.0388391593482693,0.338750278254548,5.53E-02,6.57E-01
-0.0810603988058575,0.293578636489915,-0.0237357492481614,0.318228142173118,0.0305242199200979,0.339723985634147,5.53E-02,6.57E-01
-0.0879145098330593,0.288983134080479,-0.0318570774749372,0.316707736529012,0.0222073530144828,0.340237687507006,5.53E-02,6.57E-01
-0.0945222782816781,0.28403780788649,-0.0399394859116339,0.314767600865432,0.0138749900976127,0.340281605221342,5.53E-02,6.57E-01
-0.100861329939919,0.278759529901717,-0.0477670189929596,0.312462355731739,0.00546311396153728,0.339978277603744,5.53E-02,6.57E-01
-0.106925722903756,0.27315319069487,-0.0552616749524571,0.30982585286745,-0.0025580784261238,0.339273751331715,5.53E-02,6.57E-01
-0.112679769614993,0.267251531988942,-0.0626354619416892,0.306793888038746,-0.0104574075047513,0.338131896874109,5.53E-02,6.57E-01
-0.118127119049704,0.261052499896813,-0.0699746240061852,0.303319590138551,-0.0183209917596418,0.336624345767056,5.53E-02,6.57E-01
-0.123247744239331,0.254577096948875,-0.0770405558220963,0.299531585027791,-0.0261946927942726,0.33469304326545,5.53E-02,6.57E-01
-0.128019408812026,0.247853852466951,-0.0841284364554132,0.295275347511282,-0.0339198837755282,0.332557662209253,5.53E-02,6.57E-01
-0.13243603590495,0.240893376962368,-0.0910614302354773,0.290633122274314,-0.0418734003598924,0.329871329318767,5.53E-02,6.57E-01
-0.136490653246673,0.233706005718344,-0.0977336652374986,0.285668365962154,-0.049518302478426,0.326928881133362,5.53E-02,6.57E-01
-0.140166670236973,0.226319470387204,-0.104062560190078,0.280418044011862,-0.0572141972215437,0.323535470259065,5.53E-02,6.57E-01
-0.143451926657849,0.218759442900207,-0.110120373902582,0.274829859124746,-0.0645829550893906,0.319814888984747,5.53E-02,6.57E-01
-0.146346031736045,0.211027108567267,-0.115793207883225,0.26901467659163,-0.0717592318345747,0.315741420413323,5.52E-02,6.57E-01
-0.148833031535595,0.20316230618195,-0.121111102844182,0.263020025459561,-0.0786071501363429,0.311377580708467,5.53E-02,6.57E-01
-0.150909808459501,0.195177112825849,-0.126274403224648,0.256560852106798,-0.0851876840137805,0.306842557427278,5.53E-02,6.57E-01
-0.15256973331712,0.187096408274938,-0.131077338453859,0.24981248489691,-0.0917600615276564,0.301777259087905,5.53E-02,6.57E-01
-0.153808668818461,0.1789412325785,-0.135497531022181,0.242803382245436,-0.098105528330412,0.296365435178812,5.53E-02,6.57E-01
-0.154623482306457,0.170732600115783,-0.139512772737119,0.235569385859486,-0.104136794158399,0.290676449348402,5.53E-02,6.57E-01
-0.155012585829245,0.162479079712957,-0.143124107970907,0.228109959460524,-0.109860453901848,0.284708247477679,5.53E-02,6.57E-01
-0.154972943586342,0.154232247241862,-0.146308360999198,0.220470852200888,-0.115291296636026,0.278441940379341,5.53E-02,6.57E-01
-0.154506678135007,0.146006621905247,-0.149060957638815,0.212666442078752,-0.120392250437047,0.271911464906417,5.53E-02,6.57E-01
-0.153613339617403,0.137797032840527,-0.151380517345074,0.204696670670366,-0.125183006829981,0.265081676016757,5.53E-02,6.57E-01
-0.152296916428816,0.129654051849547,-0.153246032766721,0.196627466935244,-0.129581842870188,0.258057055221115,5.53E-02,6.57E-01
-0.150561585486316,0.121595640858466,-0.154653616395717,0.188490892706075,-0.133592162574237,0.250838867036318,5.53E-02,6.57E-01
-0.148409241278415,0.113629894219685,-0.155609852827039,0.18025343700015,-0.137254345212441,0.243345751286556,5.53E-02,6.57E-01
-0.145846687349527,0.105785465885495,-0.156102132721363,0.17200288386983,-0.14048065071181,0.235738958260894,5.53E-02,6.57E-01
-0.142880102877085,0.0980820198530842,-0.156133693936457,0.16372019459842,-0.143307345783491,0.227943966385345,5.53E-02,6.57E-01
-0.139522783418145,0.0905531662567931,-0.155702792626936,0.155455898096585,-0.145710597326653,0.220010813885573,5.53E-02,6.57E-01
-0.135777242202572,0.0832024587225868,-0.154808839092236,0.147206722634979,-0.14769747031848,0.211899933192336,5.53E-02,6.57E-01
-0.131655376633634,0.076054835068644,-0.153437190543324,0.138915575605007,-0.14925425203707,0.203614843369445,5.53E-02,6.57E-01
-0.127166231620465,0.0691266492077087,-0.151655358023563,0.130972461209279,-0.150310283561703,0.195555950054209,5.53E-02,6.57E-01
-0.117148214912249,0.0560228408953134,-0.146703525484893,0.115164414607126,-0.150963368940106,0.187105433966491,5.53E-02,6.57E-01
-0.11164692950236,0.0498815096227832,-0.14357410618663,0.107496085828732,-0.151136117374686,0.178926665200188,5.53E-02,6.57E-01
-0.105832650128849,0.0440309029827533,-0.14001772061096,0.100007388766732,-0.150864127024384,0.170624442226174,5.53E-02,6.57E-01
-0.0997194019596709,0.038485993589028,-0.136066254201193,0.0927625945285188,-0.150137305517143,0.162350695315914,5.53E-02,6.57E-01
-0.0933272764448766,0.0332656742941155,-0.13168605071898,0.0856981239585561,-0.148965134382919,0.15418659747052,5.53E-02,6.57E-01
-0.0866781883834395,0.0283873703212167,-0.126953243262974,0.0789426627786649,-0.147330856244529,0.146004275835337,5.53E-02,6.57E-01
-0.0797824277650894,0.0238580567369538,-0.121832910887452,0.0724369168155664,-0.145257332665575,0.137966661353548,5.53E-02,6.57E-01
-0.0726644655805397,0.0196940109121153,-0.116358467541669,0.0662286968579677,-0.14275096297588,0.130075801648676,5.53E-02,6.57E-01
-0.0653363355828037,0.0159020994387851,-0.110543757467024,0.0603336464428194,-0.139807251082555,0.12231400747329,5.53E-02,6.57E-01
-0.0578222488938236,0.0124953389067096,-0.104408738892621,0.0547724999130603,-0.136437194370105,0.114719432756306,5.53E-02,6.57E-01
-0.0501411728291793,0.00948227650066731,-0.0979715153617705,0.0495617998549537,-0.132651682230018,0.107319890428022,5.53E-02,6.57E-01
-0.0423157821242308,0.00687178605010099,-0.0912569317047004,0.0447215414976159,-0.128466849354785,0.100147491797428,5.53E-02,6.57E-01
-0.0343487887401936,0.00466555547886322,-0.0842696862054863,0.0402555353564127,-0.123894705630374,0.0932211660617597,5.53E-02,6.57E-01
-0.0263010551794547,0.00288104919794934,-0.0770322551343328,0.0361810332266662,-0.118923962831316,0.0865268518625273,5.53E-02,6.57E-01
-0.0181719287959554,0.00151560429147289,-0.0695562773707365,0.0324617848089742,-0.115488850160116,0.0767569669590798,5.53E-02,6.57E-01
-0.00997144689683787,0.000571496714222831,-0.0620103591768309,0.0291798019856439,-0.111924759565798,0.0725268337003328,5.53E-02,6.57E-01
-0.00174407688362226,5.44831586538162E-05,-0.0543696009395287,0.0263128737268153,-0.106285663096009,0.0664348198476953,5.53E-02,6.57E-01
0.00650578140837398,-3.5956253645424E-05,-0.0465707410492076,0.0238396237287538,-0.0980206142554003,0.058365994873411,5.53E-02,6.57E-01
0.00650578140837398,-3.5956253645424E-05,-0.0387591259677001,0.0218024720099714,-0.0943632733434515,0.0551806449204418,5.53E-02,6.57E-01
0.00650578140837398,-3.5956253645424E-05,-0.0308143688203492,0.020166159692711,-0.0879810395358012,0.050104981408446,5.53E-02,6.57E-01
0.00650578140837398,-3.5956253645424E-05,-0.0227879803620002,0.018926773659056,-0.0786496288933198,0.0434357577941164,5.53E-02,6.57E-01
0.00650578140837398,-3.5956253645424E-05,-0.0143814793708989,0.018055914200059,-0.0746678574658345,0.0409157262374262,5.53E-02,6.57E-01
0.00650578140837398,-3.5956253645424E-05,-0.00598271962809905,0.0176198411106595,-0.0675760187630152,0.0367396296479184,5.53E-02,6.57E-01
0.00650578140837398,-3.5956253645424E-05,0.00247443302501471,0.0176465263445586,-0.0601505297346953,0.0328168443417884,5.53E-02,6.57E-01
0.00650578140837398,-3.5956253645424E-05,0.0104094363092821,0.0181112029506475,-0.0524537160516038,0.0293090256448708,5.53E-02,6.57E-01
0.00650578140837398,-3.5956253645424E-05,0.0183154118700953,0.0189872864210201,-0.0446523133841144,0.0262059319721313,5.53E-02,6.57E-01
0.00650578140837398,-3.5956253645424E-05,0.0261894169434228,0.0202550892328368,-0.0371448716074171,0.0235648069062968,5.53E-02,6.57E-01
0.00650578140837398,-3.5956253645424E-05,0.0337039277141831,0.0218492882479817,-0.0294844705141325,0.0213459313246976,5.53E-02,6.57E-01
0.00650578140837398,-3.5956253645424E-05,0.0342202150280162,0.0219846006296228,-0.0217995009833672,0.0194792386796324,5.53E-02,6.57E-01
0.00650578140837398,-3.5956253645424E-05,0.0347403297882122,0.022117271082857,-0.0145484899183967,0.0190831913901704,5.53E-02,6.57E-01
0.00650578140837398,-3.5956253645424E-05,0.0340684224872699,0.0219506013223201,-0.0141638948627066,0.0190043262387391,5.52E-02,6.57E-01
0.00650578140837398,-3.5956253645424E-05,0.0335497125665925,0.0218266145873912,-0.013793154304297,0.0191205196351795,5.53E-02,6.57E-01
0.00650578140837398,-3.5956253645424E-05,0.0330294446101915,0.0217015331819143,-0.0146452187412522,0.0191544963337433,5.52E-02,6.57E-01
0.00650578140837398,-3.5956253645424E-05,0.0327697927407196,0.0216387465031044,-0.0150978434956768,0.0191707981631048,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.52E-02,6.57E-01
,,,,,,5.52E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.52E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.52E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.52E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.52E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.53E-02,6.57E-01
,,,,,,5.72E-02,6.57E-01
,,,,,,6.31E-02,6.57E-01
,,,,,,7.34E-02,6.58E-01
,,,,,,8.48E-02,6.60E-01
,,,,,,9.61E-02,6.63E-01
,,,,,,1.06E-01,6.67E-01
,,,,,,1.14E-01,6.69E-01
,,,,,,1.20E-01,6.73E-01
,,,,,,1.26E-01,6.77E-01
,,,,,,1.32E-01,6.80E-01
,,,,,,1.39E-01,6.85E-01
,,,,,,1.47E-01,6.90E-01
,,,,,,1.54E-01,6.96E-01
,,,,,,1.61E-01,7.02E-01
,,,,,,1.68E-01,7.08E-01
,,,,,,1.68E-01,7.08E-01
,,,,,,1.78E-01,7.19E-01
,,,,,,1.83E-01,7.25E-01
,,,,,,1.87E-01,7.32E-01
,,,,,,1.93E-01,7.39E-01
,,,,,,1.97E-01,7.48E-01
,,,,,,2.02E-01,7.55E-01
,,,,,,2.05E-01,7.63E-01
,,,,,,2.08E-01,7.71E-01
,,,,,,2.11E-01,7.79E-01
